recognizer,identity_id,image_path,correct
facenet,Madonna,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Madonna\Madonna_0001.png,1
facenet,Madonna,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Madonna\Madonna_0002.png,1
facenet,Madonna,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Madonna\Madonna_0003.png,1
facenet,Madonna,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Madonna\Madonna_0004.png,1
facenet,Madonna,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Madonna\Madonna_0005.png,1
facenet,Jelena_Dokic,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jelena_Dokic\Jelena_Dokic_0002.png,1
facenet,Jelena_Dokic,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jelena_Dokic\Jelena_Dokic_0003.png,1
facenet,Jelena_Dokic,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jelena_Dokic\Jelena_Dokic_0004.png,1
facenet,Jelena_Dokic,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jelena_Dokic\Jelena_Dokic_0005.png,1
facenet,Jelena_Dokic,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jelena_Dokic\Jelena_Dokic_0007.png,1
facenet,Paula_Radcliffe,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paula_Radcliffe\Paula_Radcliffe_0001.png,1
facenet,Paula_Radcliffe,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paula_Radcliffe\Paula_Radcliffe_0002.png,1
facenet,Paula_Radcliffe,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paula_Radcliffe\Paula_Radcliffe_0004.png,0
facenet,Paula_Radcliffe,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paula_Radcliffe\Paula_Radcliffe_0005.png,1
facenet,Paula_Radcliffe,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paula_Radcliffe\Paula_Radcliffe_0006.png,1
facenet,Enrique_Bolanos,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Enrique_Bolanos\Enrique_Bolanos_0001.png,1
facenet,Enrique_Bolanos,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Enrique_Bolanos\Enrique_Bolanos_0002.png,1
facenet,Enrique_Bolanos,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Enrique_Bolanos\Enrique_Bolanos_0003.png,1
facenet,Enrique_Bolanos,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Enrique_Bolanos\Enrique_Bolanos_0004.png,1
facenet,Enrique_Bolanos,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Enrique_Bolanos\Enrique_Bolanos_0005.png,1
facenet,Binyamin_Ben-Eliezer,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0002.png,1
facenet,Binyamin_Ben-Eliezer,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0003.png,1
facenet,Binyamin_Ben-Eliezer,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0005.png,1
facenet,Binyamin_Ben-Eliezer,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0006.png,1
facenet,Binyamin_Ben-Eliezer,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0007.png,1
facenet,Gregg_Popovich,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gregg_Popovich\Gregg_Popovich_0001.png,1
facenet,Gregg_Popovich,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gregg_Popovich\Gregg_Popovich_0002.png,1
facenet,Gregg_Popovich,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gregg_Popovich\Gregg_Popovich_0003.png,1
facenet,Gregg_Popovich,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gregg_Popovich\Gregg_Popovich_0004.png,1
facenet,Gregg_Popovich,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gregg_Popovich\Gregg_Popovich_0005.png,1
facenet,Holly_Hunter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Holly_Hunter\Holly_Hunter_0003.png,1
facenet,Holly_Hunter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Holly_Hunter\Holly_Hunter_0004.png,0
facenet,Holly_Hunter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Holly_Hunter\Holly_Hunter_0005.png,1
facenet,Holly_Hunter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Holly_Hunter\Holly_Hunter_0006.png,1
facenet,Holly_Hunter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Holly_Hunter\Holly_Hunter_0007.png,0
facenet,Xanana_Gusmao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Xanana_Gusmao\Xanana_Gusmao_0001.png,1
facenet,Xanana_Gusmao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Xanana_Gusmao\Xanana_Gusmao_0002.png,1
facenet,Xanana_Gusmao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Xanana_Gusmao\Xanana_Gusmao_0003.png,1
facenet,Xanana_Gusmao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Xanana_Gusmao\Xanana_Gusmao_0004.png,1
facenet,Xanana_Gusmao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Xanana_Gusmao\Xanana_Gusmao_0005.png,1
facenet,Luis_Gonzalez_Macchi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0001.png,1
facenet,Luis_Gonzalez_Macchi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0002.png,1
facenet,Luis_Gonzalez_Macchi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0003.png,1
facenet,Luis_Gonzalez_Macchi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0004.png,1
facenet,Luis_Gonzalez_Macchi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0005.png,1
facenet,Scott_Peterson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_Peterson\Scott_Peterson_0001.png,1
facenet,Scott_Peterson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_Peterson\Scott_Peterson_0002.png,1
facenet,Scott_Peterson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_Peterson\Scott_Peterson_0003.png,1
facenet,Scott_Peterson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_Peterson\Scott_Peterson_0004.png,1
facenet,Scott_Peterson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_Peterson\Scott_Peterson_0005.png,1
facenet,Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0001.png,1
facenet,Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0002.png,1
facenet,Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0003.png,1
facenet,Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0004.png,1
facenet,Carla_Del_Ponte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Carla_Del_Ponte\Carla_Del_Ponte_0005.png,1
facenet,Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0001.png,1
facenet,Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0002.png,1
facenet,Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0003.png,1
facenet,Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0004.png,1
facenet,Martina_McBride,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Martina_McBride\Martina_McBride_0005.png,1
facenet,Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0001.png,1
facenet,Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0002.png,1
facenet,Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0003.png,1
facenet,Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0005.png,1
facenet,Roman_Polanski,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roman_Polanski\Roman_Polanski_0006.png,1
facenet,Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0003.png,1
facenet,Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0007.png,1
facenet,Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0008.png,1
facenet,Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0010.png,1
facenet,Igor_Ivanov,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Igor_Ivanov\Igor_Ivanov_0019.png,1
facenet,Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0001.png,1
facenet,Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0002.png,1
facenet,Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0003.png,1
facenet,Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0004.png,1
facenet,Michael_Chang,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Chang\Michael_Chang_0007.png,1
facenet,William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0001.png,1
facenet,William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0003.png,1
facenet,William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0004.png,1
facenet,William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0005.png,1
facenet,William_Donaldson,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Donaldson\William_Donaldson_0007.png,1
facenet,Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0002.png,1
facenet,Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0003.png,1
facenet,Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0004.png,1
facenet,Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0005.png,1
facenet,Jose_Manuel_Durao_Barroso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0006.png,1
facenet,Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0001.png,1
facenet,Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0003.png,1
facenet,Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0004.png,1
facenet,Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0006.png,1
facenet,Bill_Graham,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bill_Graham\Bill_Graham_0007.png,1
facenet,Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0003.png,1
facenet,Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0004.png,1
facenet,Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0008.png,1
facenet,Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0013.png,1
facenet,Lance_Armstrong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Lance_Armstrong\Lance_Armstrong_0014.png,1
facenet,James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0001.png,1
facenet,James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0008.png,1
facenet,James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0009.png,1
facenet,James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0012.png,1
facenet,James_Blake,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Blake\James_Blake_0013.png,1
facenet,Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0001.png,1
facenet,Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0002.png,1
facenet,Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0003.png,1
facenet,Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0004.png,1
facenet,Nadia_Petrova,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nadia_Petrova\Nadia_Petrova_0005.png,1
facenet,Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0011.png,1
facenet,Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0017.png,1
facenet,Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0018.png,1
facenet,Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0020.png,1
facenet,Jeremy_Greenstock,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jeremy_Greenstock\Jeremy_Greenstock_0022.png,1
facenet,Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0003.png,1
facenet,Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0004.png,1
facenet,Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0005.png,1
facenet,Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0006.png,1
facenet,Jon_Gruden,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jon_Gruden\Jon_Gruden_0007.png,1
facenet,Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0003.png,1
facenet,Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0005.png,1
facenet,Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0008.png,1
facenet,Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0011.png,1
facenet,Jackie_Chan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jackie_Chan\Jackie_Chan_0013.png,1
facenet,Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0004.png,1
facenet,Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0005.png,1
facenet,Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0006.png,1
facenet,Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0008.png,1
facenet,Sergio_Vieira_De_Mello,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0009.png,1
facenet,Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0001.png,1
facenet,Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0002.png,1
facenet,Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0003.png,1
facenet,Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0004.png,1
facenet,Chen_Shui-bian,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chen_Shui-bian\Chen_Shui-bian_0005.png,0
facenet,Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0003.png,1
facenet,Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0004.png,1
facenet,Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0005.png,1
facenet,Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0007.png,1
facenet,Jimmy_Carter,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jimmy_Carter\Jimmy_Carter_0008.png,1
facenet,Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0002.png,1
facenet,Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0003.png,1
facenet,Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0004.png,1
facenet,Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0007.png,1
facenet,Thomas_OBrien,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Thomas_OBrien\Thomas_OBrien_0009.png,1
facenet,Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0001.png,1
facenet,Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0003.png,1
facenet,Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0004.png,1
facenet,Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0006.png,0
facenet,Richard_Armitage,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Richard_Armitage\Richard_Armitage_0008.png,1
facenet,Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0004.png,1
facenet,Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0014.png,1
facenet,Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0022.png,1
facenet,Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0027.png,1
facenet,Vicente_Fox,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Vicente_Fox\Vicente_Fox_0030.png,1
facenet,John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0001.png,1
facenet,John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0004.png,1
facenet,John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0005.png,1
facenet,John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0007.png,1
facenet,John_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Edwards\John_Edwards_0008.png,1
facenet,Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0001.png,1
facenet,Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0002.png,1
facenet,Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0003.png,1
facenet,Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0004.png,1
facenet,Diana_Krall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Diana_Krall\Diana_Krall_0006.png,1
facenet,David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0001.png,1
facenet,David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0002.png,1
facenet,David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0003.png,1
facenet,David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0004.png,1
facenet,David_Heymann,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\David_Heymann\David_Heymann_0005.png,1
facenet,Colin_Farrell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Colin_Farrell\Colin_Farrell_0001.png,1
facenet,Colin_Farrell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Colin_Farrell\Colin_Farrell_0003.png,1
facenet,Colin_Farrell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Colin_Farrell\Colin_Farrell_0004.png,1
facenet,Colin_Farrell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Colin_Farrell\Colin_Farrell_0007.png,1
facenet,Colin_Farrell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Colin_Farrell\Colin_Farrell_0008.png,1
facenet,Steven_Spielberg,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Steven_Spielberg\Steven_Spielberg_0002.png,1
facenet,Steven_Spielberg,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Steven_Spielberg\Steven_Spielberg_0004.png,1
facenet,Steven_Spielberg,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Steven_Spielberg\Steven_Spielberg_0005.png,1
facenet,Steven_Spielberg,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Steven_Spielberg\Steven_Spielberg_0006.png,1
facenet,Steven_Spielberg,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Steven_Spielberg\Steven_Spielberg_0007.png,1
facenet,George_W_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\George_W_Bush\George_W_Bush_0028.png,1
facenet,George_W_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\George_W_Bush\George_W_Bush_0086.png,1
facenet,George_W_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\George_W_Bush\George_W_Bush_0131.png,1
facenet,George_W_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\George_W_Bush\George_W_Bush_0404.png,1
facenet,George_W_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\George_W_Bush\George_W_Bush_0439.png,1
facenet,Shimon_Peres,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Shimon_Peres\Shimon_Peres_0001.png,1
facenet,Shimon_Peres,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Shimon_Peres\Shimon_Peres_0002.png,1
facenet,Shimon_Peres,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Shimon_Peres\Shimon_Peres_0003.png,1
facenet,Shimon_Peres,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Shimon_Peres\Shimon_Peres_0004.png,1
facenet,Shimon_Peres,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Shimon_Peres\Shimon_Peres_0007.png,1
facenet,Li_Zhaoxing,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Li_Zhaoxing\Li_Zhaoxing_0002.png,1
facenet,Li_Zhaoxing,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Li_Zhaoxing\Li_Zhaoxing_0003.png,1
facenet,Li_Zhaoxing,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Li_Zhaoxing\Li_Zhaoxing_0004.png,1
facenet,Li_Zhaoxing,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Li_Zhaoxing\Li_Zhaoxing_0005.png,1
facenet,Li_Zhaoxing,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Li_Zhaoxing\Li_Zhaoxing_0007.png,1
facenet,Jean-David_Levitte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean-David_Levitte\Jean-David_Levitte_0003.png,0
facenet,Jean-David_Levitte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean-David_Levitte\Jean-David_Levitte_0004.png,1
facenet,Jean-David_Levitte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean-David_Levitte\Jean-David_Levitte_0006.png,1
facenet,Jean-David_Levitte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean-David_Levitte\Jean-David_Levitte_0007.png,1
facenet,Jean-David_Levitte,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean-David_Levitte\Jean-David_Levitte_0010.png,1
facenet,Benazir_Bhutto,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Benazir_Bhutto\Benazir_Bhutto_0001.png,1
