identity_id,arcface_path,facenet_path
Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Marcelo_Rios\Marcelo_Rios_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0005.png
Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Phelps\Michael_Phelps_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0001.png
Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Phelps\Michael_Phelps_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0002.png
Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Phelps\Michael_Phelps_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0003.png
Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Phelps\Michael_Phelps_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0004.png
Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michael_Phelps\Michael_Phelps_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0005.png
Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alan_Greenspan\Alan_Greenspan_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0001.png
Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alan_Greenspan\Alan_Greenspan_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0002.png
Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alan_Greenspan\Alan_Greenspan_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0003.png
Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alan_Greenspan\Alan_Greenspan_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0004.png
Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alan_Greenspan\Alan_Greenspan_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0005.png
Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Kamal_Kharrazi\Kamal_Kharrazi_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0001.png
Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Kamal_Kharrazi\Kamal_Kharrazi_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0002.png
Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Kamal_Kharrazi\Kamal_Kharrazi_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0003.png
Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Kamal_Kharrazi\Kamal_Kharrazi_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0004.png
Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Kamal_Kharrazi\Kamal_Kharrazi_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0005.png
Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Scott_McClellan\Scott_McClellan_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0001.png
Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Scott_McClellan\Scott_McClellan_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0002.png
Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Scott_McClellan\Scott_McClellan_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0003.png
Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Scott_McClellan\Scott_McClellan_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0004.png
Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Scott_McClellan\Scott_McClellan_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0005.png
Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mark_Philippoussis\Mark_Philippoussis_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0001.png
Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mark_Philippoussis\Mark_Philippoussis_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0005.png
Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mark_Philippoussis\Mark_Philippoussis_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0006.png
Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mark_Philippoussis\Mark_Philippoussis_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0007.png
Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mark_Philippoussis\Mark_Philippoussis_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0008.png
Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0001.png
Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0004.png
Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0005.png
Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0006.png
Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0007.png
Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Choi_Sung-hong\Choi_Sung-hong_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0001.png
Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Choi_Sung-hong\Choi_Sung-hong_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0002.png
Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Choi_Sung-hong\Choi_Sung-hong_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0003.png
Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Choi_Sung-hong\Choi_Sung-hong_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0004.png
Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Choi_Sung-hong\Choi_Sung-hong_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0005.png
Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dominique_de_Villepin\Dominique_de_Villepin_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0003.png
Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dominique_de_Villepin\Dominique_de_Villepin_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0005.png
Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dominique_de_Villepin\Dominique_de_Villepin_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0007.png
Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dominique_de_Villepin\Dominique_de_Villepin_0010.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0010.png
Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dominique_de_Villepin\Dominique_de_Villepin_0015.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0015.png
Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Claudia_Pechstein\Claudia_Pechstein_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0001.png
Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Claudia_Pechstein\Claudia_Pechstein_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0002.png
Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Claudia_Pechstein\Claudia_Pechstein_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0003.png
Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Claudia_Pechstein\Claudia_Pechstein_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0004.png
Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Claudia_Pechstein\Claudia_Pechstein_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0005.png
Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alastair_Campbell\Alastair_Campbell_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0001.png
Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alastair_Campbell\Alastair_Campbell_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0002.png
Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alastair_Campbell\Alastair_Campbell_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0003.png
Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alastair_Campbell\Alastair_Campbell_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0004.png
Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Alastair_Campbell\Alastair_Campbell_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0005.png
James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Wolfensohn\James_Wolfensohn_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0001.png
James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Wolfensohn\James_Wolfensohn_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0002.png
James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Wolfensohn\James_Wolfensohn_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0003.png
James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Wolfensohn\James_Wolfensohn_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0004.png
James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\James_Wolfensohn\James_Wolfensohn_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0005.png
Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bertie_Ahern\Bertie_Ahern_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0001.png
Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bertie_Ahern\Bertie_Ahern_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0002.png
Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bertie_Ahern\Bertie_Ahern_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0003.png
Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bertie_Ahern\Bertie_Ahern_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0004.png
Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bertie_Ahern\Bertie_Ahern_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0005.png
John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Abizaid\John_Abizaid_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0001.png
John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Abizaid\John_Abizaid_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0004.png
John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Abizaid\John_Abizaid_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0005.png
John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Abizaid\John_Abizaid_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0006.png
John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\John_Abizaid\John_Abizaid_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0009.png
Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jim_Furyk\Jim_Furyk_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0001.png
Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jim_Furyk\Jim_Furyk_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0002.png
Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jim_Furyk\Jim_Furyk_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0004.png
Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jim_Furyk\Jim_Furyk_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0005.png
Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jim_Furyk\Jim_Furyk_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0006.png
Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Wen_Jiabao\Wen_Jiabao_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0004.png
Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Wen_Jiabao\Wen_Jiabao_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0006.png
Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Wen_Jiabao\Wen_Jiabao_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0008.png
Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Wen_Jiabao\Wen_Jiabao_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0009.png
Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Wen_Jiabao\Wen_Jiabao_0010.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0010.png
Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michelle_Kwan\Michelle_Kwan_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0001.png
Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michelle_Kwan\Michelle_Kwan_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0002.png
Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michelle_Kwan\Michelle_Kwan_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0003.png
Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michelle_Kwan\Michelle_Kwan_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0007.png
Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Michelle_Kwan\Michelle_Kwan_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0008.png
Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ron_Dittemore\Ron_Dittemore_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0001.png
Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ron_Dittemore\Ron_Dittemore_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0003.png
Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ron_Dittemore\Ron_Dittemore_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0004.png
Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ron_Dittemore\Ron_Dittemore_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0006.png
Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ron_Dittemore\Ron_Dittemore_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0008.png
Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jonathan_Edwards\Jonathan_Edwards_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0001.png
Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jonathan_Edwards\Jonathan_Edwards_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0002.png
Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jonathan_Edwards\Jonathan_Edwards_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0005.png
Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jonathan_Edwards\Jonathan_Edwards_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0006.png
Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jonathan_Edwards\Jonathan_Edwards_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0007.png
Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roger_Moore\Roger_Moore_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0001.png
Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roger_Moore\Roger_Moore_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0002.png
Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roger_Moore\Roger_Moore_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0003.png
Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roger_Moore\Roger_Moore_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0004.png
Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Roger_Moore\Roger_Moore_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0005.png
Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dick_Cheney\Dick_Cheney_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0002.png
Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dick_Cheney\Dick_Cheney_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0003.png
Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dick_Cheney\Dick_Cheney_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0004.png
Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dick_Cheney\Dick_Cheney_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0008.png
Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dick_Cheney\Dick_Cheney_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0013.png
Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Hastert\Dennis_Hastert_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0002.png
Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Hastert\Dennis_Hastert_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0003.png
Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Hastert\Dennis_Hastert_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0004.png
Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Hastert\Dennis_Hastert_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0005.png
Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Hastert\Dennis_Hastert_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0006.png
Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mick_Jagger\Mick_Jagger_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0001.png
Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mick_Jagger\Mick_Jagger_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0002.png
Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mick_Jagger\Mick_Jagger_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0003.png
Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mick_Jagger\Mick_Jagger_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0004.png
Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mick_Jagger\Mick_Jagger_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0005.png
Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Serena_Williams\Serena_Williams_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0009.png
Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Serena_Williams\Serena_Williams_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0013.png
Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Serena_Williams\Serena_Williams_0033.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0033.png
Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Serena_Williams\Serena_Williams_0039.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0039.png
